Unnamed: 0,x,y,waveform,cluster_id,cluster_color,animal_id
0,0.647703,4.146664,"[-1.96044904e-01 -3.40216750e-01 -2.09460330e-01 -5.08855482e-05
 -1.76402597e-02 -2.85330892e-01 -3.84425225e-01 -5.25286313e-01
 -5.15193255e-01 -4.84418942e-01 -6.63206434e-02 -1.38823735e-01
 -9.22980162e-03 -1.61521994e-01 -3.10053351e-01  2.00075515e-02
 -7.73692758e-02  1.08564850e-01 -7.63968093e-02  2.30280651e-02
  1.41698985e-01 -2.78681992e-01  5.08207518e-02  1.42680032e-01
 -1.66701731e-01 -7.99422599e-02 -3.13961264e-01 -2.49096084e-01
  2.05039413e-01  9.01133464e-02  2.01964515e-01 -2.26686959e-01
 -4.91934364e-01 -4.61059349e-01 -3.30343583e-01 -1.78799564e-01
 -9.37119482e-04  1.27174675e-02 -2.54999484e-01  7.31566248e-02
  3.42277531e-01  9.69617945e-02  4.71158713e-01  3.77054519e-01
  5.25565094e-01  3.76954375e-02  1.74623021e-01 -4.45681688e-02
 -1.53359276e-01  3.90000171e-01  2.21934598e-01 -2.01684490e-01
 -8.02185785e-02  2.35173508e-01  3.90609791e-02 -8.03677800e-02
  2.23513487e-01  9.56093527e-02  4.93453301e-02  6.44859998e-01
  5.45728116e-01  5.78887917e-01 -1.03694699e-01  4.86902057e-01
  1.92179260e-01  5.48585251e-01  4.90910238e-01  1.10472963e-01
  1.27117920e-01  3.31314207e-01  2.42788191e-01  8.40825860e-02
 -1.44889588e-01  3.07774289e-01  3.39313749e-01  6.00893213e-01
  6.65845958e-01  4.03586312e-01  5.88671730e-02  3.57021579e-01
  8.54274297e-01 -3.26610429e-02  8.94367461e-02  1.62588837e-01
  4.72365047e-01  1.00078300e+00  8.36928423e-01  6.58504077e-01
  1.29466982e+00  1.62453753e+00  1.46946009e+00  1.63088398e+00
  2.36840008e+00  2.77343103e+00  3.20654134e+00  4.11767960e+00
  4.81025104e+00  5.11690871e+00  5.07147922e+00  5.77210353e+00
  5.44644491e+00  5.28983458e+00  5.14438404e+00  5.32290136e+00
  4.77530938e+00  4.29428532e+00  3.87502431e+00  3.26432895e+00
  2.80311243e+00  2.34911030e+00  1.56121325e+00  1.12794106e-01
 -4.86066737e-02 -2.85415829e-01 -8.19896138e-01 -1.29989328e+00
 -1.40657308e+00 -1.32639828e+00 -1.19389333e+00 -1.26758846e+00
 -1.14372184e+00 -1.53793075e+00 -1.25493268e+00 -1.12605812e+00
 -7.33423186e-01 -1.18001522e+00 -7.61044324e-01 -6.76376823e-01
 -5.49406012e-01 -4.64017542e-01 -4.18493469e-01 -7.27535240e-01
 -5.13960551e-01 -6.65250031e-01 -3.70935969e-01 -3.07062326e-01
 -2.53641498e-01 -2.01159509e-01 -5.98096744e-01 -3.01454158e-01
 -6.12410993e-01 -2.01026642e-01 -2.99523886e-01 -5.88404358e-02
 -1.50674612e-01 -6.92066385e-02 -1.67534686e-01 -2.67443691e-01
  2.10353173e-01 -9.52563273e-02  1.18260727e-01 -1.60023171e-01
 -8.39094620e-01 -5.50309952e-01 -3.75711902e-01 -1.10273188e-01
  3.06699319e-01  1.89698466e-01 -2.44392893e-01 -3.28320338e-01
  2.23179790e-01  2.48054109e-01  2.82987308e-01  1.07130122e-01
  3.72728475e-01  7.89005998e-01 -2.59877997e-02 -2.29596871e-01
 -5.77274960e-01 -1.19915088e-01 -2.04819220e-01 -4.16895708e-01
 -5.19681015e-01  1.50274023e-02  6.02637255e-01  3.62041181e-01
  1.09984735e-01  2.00810553e-01  3.27552830e-01  2.83231307e-01
 -1.47989297e-03 -1.33976480e-01  7.24153672e-03  3.68189890e-01
  2.75404776e-01 -6.46762450e-02 -3.89536546e-02 -6.54327089e-01
  1.45422221e-01  2.36867981e-01 -9.99899181e-03 -7.20510320e-02
  3.09321662e-01 -6.65230819e-02 -1.10513026e-01  1.90380270e-01
  9.65868437e-02 -6.33674217e-01 -5.46286568e-01  6.61296191e-02
 -2.59745896e-01 -1.32543720e-01  6.83696262e-02  1.20200110e-01
  1.33560452e-01  7.13602718e-04 -1.81247295e-01  3.41012116e-01
  3.15952545e-01  4.23451294e-01  3.73885901e-02  4.40125404e-01
  1.54115238e-01 -5.85700594e-02 -2.92778933e-02  5.25439167e-01
  2.52272307e-01  2.25724946e-01  3.99885799e-01  8.91294242e-02
  3.05849157e-01 -1.21868284e-01 -5.50320454e-02  6.55916317e-02
 -4.41997098e-01]",4,#FFC8DD,astroF3
1,2.6343968,2.4697614,"[-5.59239155e-02 -1.64811606e-01 -2.84820675e-01  1.00756214e-01
 -3.83601272e-02 -2.15217820e-01 -1.62008152e-01 -3.46162759e-01
 -2.82888112e-01 -2.88770842e-02  5.15643098e-01 -4.88039173e-03
  1.33915967e-01  2.81977138e-01 -7.20878897e-02 -2.30904273e-01
 -2.72325282e-01 -2.57582441e-01 -4.65529290e-01 -4.31123278e-01
 -3.40004506e-01 -3.88476141e-01 -5.83534349e-01 -5.79899949e-01
 -4.90067527e-01 -4.31221704e-01 -5.28974218e-01 -5.70248534e-01
 -3.07928778e-02  3.00165063e-01 -2.97570340e-01 -4.97673654e-01
 -2.86237285e-01 -2.59683106e-01 -4.05278376e-01 -3.44642903e-01
 -6.19847666e-01 -6.61536069e-02  1.61929435e-02 -2.37203848e-01
  3.44514581e-02  1.45678307e-02 -3.17733892e-02  1.54564867e-01
 -6.17134458e-01 -5.39775249e-01 -3.15784634e-01 -5.02234773e-01
  8.47939955e-03 -3.37612910e-01 -8.54265706e-01 -2.10430363e-01
 -1.05272129e+00 -9.34270105e-01 -5.91003678e-01 -3.11005299e-01
 -2.98943504e-01 -3.26401037e-01 -8.95940857e-01 -3.27503936e-01
 -6.38953365e-01 -8.60879253e-01 -2.88571499e-01 -1.41163280e-02
 -3.84063509e-01 -6.28512713e-01 -5.68868581e-01 -4.80800264e-01
 -2.88756178e-01 -2.75488954e-01  2.20907566e-01 -4.19900619e-01
 -6.92558237e-01 -6.69712557e-01 -2.64438580e-01  1.78231083e-01
  1.14360849e-01 -8.69825426e-02 -1.01041678e-01 -8.45025828e-01
 -4.81483150e-01 -4.49250245e-03 -1.97029423e-01  3.27471464e-01
  5.09229536e-01  1.84463678e-01  3.36829885e-01  9.71227957e-01
  6.02453342e-01  9.66522233e-01  1.21366103e+00  1.43256006e+00
  1.60195687e+00  6.93366995e-01  6.12751656e-01  7.96067461e-01
  7.84008744e-03 -8.72905532e-02  4.64142404e-01  1.67688582e+00
  2.79771327e+00  3.24683589e+00  3.93535987e+00  5.01480738e+00
  4.86663171e+00  5.14196697e+00  4.54092814e+00  4.36626551e+00
  4.03328040e+00  3.46100811e+00  3.67054850e+00  3.00017054e+00
  2.70690167e+00  1.78208138e+00  1.46764522e+00  1.64871924e+00
  1.29006634e+00  4.75231876e-01  8.28058777e-01  2.35056343e-01
  4.05738386e-01  5.21244182e-01  4.38077631e-01  7.09988491e-01
  7.55073058e-01  8.91214947e-01  7.14003997e-01  1.16086528e+00
  3.21250292e-01  9.84320638e-01  1.13307577e+00  4.82602052e-01
  2.72927462e-01  5.77956293e-01  4.50569338e-01 -5.54074646e-01
 -6.68685422e-01 -3.42904455e-01  1.25882590e-01 -4.27969055e-01
 -2.14619613e-01 -6.08523113e-01 -5.26435437e-02  5.01204448e-01
  3.30277632e-02  3.20108106e-02  1.80724753e-01 -1.70988412e-01
 -2.44670597e-01  3.76015977e-01  5.57854757e-01  9.00882284e-02
 -6.68744342e-01 -4.01786032e-01 -6.37087574e-01 -4.92001030e-01
 -3.92382743e-01 -2.14190790e-01 -6.28784529e-01 -2.51991331e-01
 -7.38778307e-02  1.97082848e-01  2.13873604e-01 -8.48479329e-02
  4.55254687e-01  6.95172702e-01  6.12193292e-01 -2.21588667e-01
  5.19824910e-02  3.25407912e-02  5.50758365e-02  7.66018717e-02
  2.30180977e-01  7.53791177e-02 -2.47330848e-01 -3.33486690e-01
 -1.87413761e-01 -1.59301969e-01 -4.10521528e-01 -3.20155659e-01
 -8.24690963e-01 -3.06269190e-01 -2.91284782e-01 -2.21482075e-01
 -5.32707967e-01  7.24796513e-02 -1.06518878e-01  2.73072511e-01
 -4.61209436e-01 -8.02214853e-02 -5.25271986e-02  1.00395789e-01
 -2.07831658e-01  7.04258971e-02 -3.42902179e-01 -3.97074351e-01
 -2.86702982e-01 -1.01989743e+00 -5.70155509e-01 -3.34046954e-01
  9.28044415e-02 -8.27404571e-02  2.10172809e-01  5.53789676e-01
  1.44634894e-01  4.58854479e-01 -9.07599693e-03  2.91987356e-01
  3.39707543e-01  3.24169306e-01  4.69072528e-02  1.55785646e-01
 -1.82263100e-01  2.93510705e-01 -1.14113700e-01 -3.49937650e-01
 -9.16491927e-02 -3.39588376e-01 -1.79860696e-01  1.33228197e-01
 -2.26532368e-02  5.28206264e-02  3.27816921e-01  5.49357174e-01
 -1.23577188e-01]",2,#A0C4FF,astroF3
2,-0.5424719,3.3514333,"[ 0.06334929 -0.11362341 -0.17734191  0.23526467  0.05190696 -0.13516317
 -0.0106975  -0.07051266 -0.0827788  -0.08571451 -0.14369605 -0.07009588
 -0.20360176 -0.05644246 -0.0284266  -0.19100996 -0.11239658 -0.18874173
 -0.2062502  -0.21211479 -0.28300958 -0.19717328 -0.13775799 -0.05338105
 -0.21204285 -0.22066572 -0.26472932 -0.26111919 -0.34368702 -0.32607615
 -0.28997636 -0.22493929 -0.12706049 -0.1569259  -0.10828251 -0.19945392
 -0.33722114 -0.25945264 -0.14464075 -0.0467222   0.00861061 -0.08767664
  0.00678365 -0.06482521 -0.271097   -0.20445833 -0.10435991 -0.35717698
 -0.38331195 -0.22625267 -0.14668821 -0.2666611  -0.30082455 -0.3549625
  0.06838691  0.06556035 -0.11019029 -0.08869724 -0.21555789 -0.05458513
  0.03744038  0.15963746  0.24880315 -0.13032897 -0.37898034  0.02480426
  0.1559624   0.08248524 -0.08735813  0.11861334  0.04825306 -0.30007474
 -0.11365134  0.06195017  0.23773715  0.38229088  0.40664772  0.39338171
  0.44217186  0.33059492  0.61898861  0.65920183  0.89202628  1.29482815
  1.61910261  2.01907229  2.60832201  3.17275724  3.61181801  4.07204477
  4.57563835  4.60795824  4.71195     5.04466721  4.99518753  5.02628791
  5.13316776  5.15330937  5.37925698  5.27733706  5.33629531  5.18478878
  5.40686115  5.25513118  5.13261974  4.91948982  4.77517912  4.66273984
  4.38598567  3.83048157  3.61501024  3.48356174  2.69656888  2.34542197
  2.10042072  1.85431376  1.59550936  1.36360874  1.46022013  1.2060898
  0.7496332   0.54730153  0.29530662  0.03491556  0.1048502  -0.13152261
 -0.20742282 -0.06404578 -0.10587637 -0.09496469 -0.17329645 -0.2199163
 -0.45477101 -0.43438512 -0.39264259 -0.15441812 -0.13224125 -0.0893801
 -0.01132641 -0.19001786 -0.31899337 -0.33023197 -0.31160552 -0.52764982
 -0.45385941 -0.72365543 -0.63646156 -0.44509764 -0.33854885 -0.35856654
 -0.25473348 -0.26557968 -0.23949365 -0.43752416 -0.01928543 -0.08442401
 -0.26003977 -0.24796474 -0.34848308 -0.26119612 -0.39329859 -0.31892677
 -0.11533368 -0.49021862 -0.43195752 -0.4449064  -0.46205838 -0.59443104
 -0.17764241 -0.32049142 -0.13590513 -0.06296103 -0.5736622  -0.49066194
 -0.46836123 -0.3927979  -0.42796542 -0.19174491 -0.17305454 -0.24864897
 -0.35371613 -0.52738391 -0.47161514 -0.35338664 -0.406098   -0.09021372
 -0.41999396 -0.51850297 -0.46901451 -0.59057043 -0.49404635 -0.5495597
 -0.31454589 -0.42631005 -0.73097204 -0.69352999 -0.42935318 -0.38709406
 -0.25024582 -0.28658471 -0.43062434 -0.54337889 -0.33502964 -0.49496582
 -0.32519368 -0.43281863 -0.37578623 -0.41069744 -0.58581337 -0.20829381
 -0.25502556 -0.28392191 -0.2383466  -0.44577759 -0.31668056 -0.26451287
 -0.42958196 -0.36697342 -0.48413965 -0.52557892 -0.19810693 -0.31363421
 -0.41186422 -0.21905995 -0.31229184]",5,#FFD166,astroF3
3,-0.5204794,3.2896976,"[ 1.03932897e-01 -1.53661566e-01 -1.89941172e-01 -2.07187469e-01
 -1.82715462e-01 -2.58383510e-02  1.91159846e-01  1.03075176e-01
 -1.56685313e-01 -1.61159032e-01 -2.49716140e-01 -5.51649176e-02
  7.05122143e-02 -2.12940751e-01 -2.59890295e-01 -2.74907859e-01
 -1.97913142e-01 -3.81776931e-01 -2.72970760e-01 -1.23173173e-01
 -1.06927312e-01 -3.51690387e-02 -2.41811440e-01 -2.62085581e-01
 -1.29491942e-01 -2.05209510e-01 -1.77544008e-01 -2.79600596e-01
 -4.32267011e-01 -3.64041948e-01 -4.39089231e-01 -1.86569698e-01
 -5.66281444e-02 -2.94609000e-01 -4.21934384e-01 -4.96944756e-01
 -2.30793068e-01 -1.08159655e-01 -2.19969059e-01 -1.04983241e-01
 -6.53364061e-02 -1.18340329e-01 -1.47598015e-01 -1.21715757e-01
 -1.33075004e-02 -1.74372802e-01 -4.36946971e-01  3.23765205e-02
  1.75215135e-01  3.35896176e-04 -2.67570495e-01  1.16670645e-01
 -1.33754592e-01 -3.56999561e-02 -1.17384554e-01 -2.93499789e-01
  6.06308063e-02  1.55040463e-01  1.16105313e-01  1.65375459e-01
  2.94253190e-02  1.08579962e-01  3.23187621e-02 -7.92374113e-02
 -7.67986344e-02  9.33938388e-02  9.70889429e-02  7.74028528e-02
 -1.37223320e-01 -1.26233608e-01  1.45563381e-01  1.13762530e-03
 -1.67582014e-01 -7.57908394e-02 -4.79206608e-02  6.90002440e-02
  4.16340539e-01  4.46485476e-01  4.57400558e-01  5.83160836e-01
  7.08090730e-01  7.30222658e-01  8.47877025e-01  8.54007383e-01
  1.18198759e+00  1.94454873e+00  2.36614001e+00  3.11858149e+00
  3.73476380e+00  3.77607717e+00  4.37459897e+00  4.66425456e+00
  4.42882366e+00  4.88132372e+00  5.20923748e+00  5.42756382e+00
  5.52556146e+00  5.56529146e+00  5.63490580e+00  5.58745937e+00
  5.33849087e+00  5.17198700e+00  5.33953021e+00  5.40637379e+00
  5.23352710e+00  5.25835870e+00  5.39841795e+00  4.94719842e+00
  4.65176491e+00  4.53816834e+00  4.14894138e+00  3.74339575e+00
  3.34134736e+00  3.22043650e+00  2.86841366e+00  2.72906802e+00
  2.37934409e+00  2.00680056e+00  1.81643851e+00  1.44663984e+00
  1.27482916e+00  1.20914462e+00  8.45230307e-01  6.77565608e-01
  5.49386905e-01  2.01050092e-01 -8.43578850e-02 -4.46423241e-02
 -2.75693141e-01  2.79709859e-02  1.33638715e-01  2.13028301e-01
 -1.75846564e-01 -2.45005960e-01 -3.60799698e-01 -3.72377794e-01
 -5.57891938e-01 -3.80257298e-01 -1.97536321e-01 -1.81764807e-01
 -3.99441694e-01 -4.18916779e-01 -2.66086891e-01 -2.82031235e-01
 -5.05429132e-01 -2.82517427e-01 -2.04176115e-01 -2.52976487e-01
 -3.58417279e-01 -2.18040768e-01 -3.97531690e-01 -2.34892706e-01
 -1.40109784e-01 -2.45476161e-01 -2.43758288e-01 -1.17063158e-01
 -2.42853695e-01 -3.64506698e-01 -1.89812159e-01 -1.04048177e-01
 -1.48963405e-01 -1.85721610e-02 -2.82159970e-01 -3.57641868e-01
 -2.51103728e-01 -3.37215167e-01 -6.09696824e-01 -6.56647045e-01
 -5.83740639e-01 -1.92890417e-01 -2.03207458e-01 -5.28821066e-01
 -4.61580538e-01 -2.83895571e-01 -5.48943020e-01 -4.14441295e-01
 -4.79076405e-01 -2.76990109e-01 -4.28690774e-01 -5.34136726e-01
 -4.60373934e-01 -3.55213322e-01 -3.58851431e-01 -6.43416136e-01
 -4.72244048e-01 -5.06866794e-01 -3.96514847e-01 -3.65418617e-01
 -4.18533425e-01 -3.37066495e-01 -4.25596943e-01 -1.47566281e-01
 -6.63291845e-02 -4.13316488e-01 -2.93010724e-01 -5.04199258e-01
 -4.45212760e-01 -3.11171787e-01 -5.29349262e-01 -7.96554820e-01
 -7.33600310e-01 -4.46769083e-01 -5.17610595e-01 -5.32904758e-01
 -4.27562186e-01 -5.21494222e-01 -4.85833729e-01 -1.32919092e-01
 -2.24480810e-01 -2.14362794e-01 -1.93894051e-01 -3.36406973e-01
 -4.97232408e-01 -2.32664987e-01 -4.95105345e-01 -4.82878830e-01
 -5.39173757e-01 -3.11206571e-01 -1.77365986e-01 -2.68373133e-01
 -3.51967540e-01 -4.74453666e-01 -1.55502766e-01 -2.81831086e-01
 -4.15577989e-01]",5,#FFD166,astroF3
4,0.77641016,1.6008343,"[ 7.22646897e-02 -1.26431851e-02 -6.50168682e-02  3.96718943e-01
 -6.62849619e-02 -2.49654326e-01 -6.49442181e-02  2.18681324e-01
 -1.13548637e-01 -1.75827141e-01 -1.59517350e-01  2.21993419e-01
 -3.82295951e-02 -4.63107232e-01 -2.29219850e-01 -2.55064138e-01
 -1.16132929e-01 -4.64297088e-02 -4.55678657e-01 -2.04336782e-01
 -1.75888393e-01 -4.71817894e-01 -8.71957394e-02  4.31023787e-02
  3.22657555e-01 -1.18984027e-01 -6.56631721e-01 -4.00577115e-01
 -3.87761338e-01 -2.70288491e-01 -3.92246085e-01 -3.13947951e-01
 -2.94836714e-01 -1.21259828e-01 -5.81148677e-02 -3.41061572e-01
 -4.37609565e-01 -3.90138657e-01 -1.98094128e-01 -1.74727871e-01
 -2.10652203e-01 -4.50873299e-01 -4.36480638e-01 -4.98342869e-01
 -6.48829698e-01 -2.95722141e-01 -3.11332015e-01 -6.16346467e-01
 -2.61902956e-01  1.35870890e-02 -1.81074187e-01 -2.85779268e-01
 -3.77733718e-01 -9.47324267e-02 -4.16358035e-01 -3.38156619e-01
 -1.46003591e-01 -3.67102241e-01 -4.48922507e-01 -9.74728272e-02
  6.88060966e-02  4.56238526e-01  6.29347738e-01  1.19191656e-01
  7.46673199e-02 -2.83228650e-01 -3.20564248e-02 -1.09150195e-01
 -4.48800935e-01  4.57275759e-01  8.16811339e-01  3.80098991e-01
  5.18758035e-01  2.18291819e-01  5.88440690e-01  6.34919674e-01
  6.51080443e-01  7.92518592e-01  7.99175188e-01  4.03455831e-01
  7.58595252e-01  5.66134375e-01  6.12048467e-01  9.31509807e-01
  1.11184209e+00  1.14986139e+00  1.10504298e+00  1.39930061e+00
  1.77070059e+00  2.04304110e+00  1.95725038e+00  2.50756475e+00
  2.59726874e+00  3.19266873e+00  3.31970830e+00  3.18586755e+00
  3.61783060e+00  4.34637915e+00  5.06406833e+00  5.01105622e+00
  4.76162589e+00  4.58023778e+00  4.35398058e+00  5.22770602e+00
  5.57403501e+00  5.56854568e+00  5.57408312e+00  5.57634231e+00
  5.36839537e+00  4.67058124e+00  4.28031073e+00  4.09091972e+00
  3.92316156e+00  3.62696623e+00  3.24412137e+00  2.54014276e+00
  2.41130786e+00  1.83690099e+00  1.22382190e+00  1.36643409e+00
  9.87231377e-01  6.95366775e-01  5.44238981e-01  8.08379819e-01
  6.19120450e-01  3.09109029e-03  1.42532583e-01 -2.54582098e-02
  2.01572367e-01 -2.73408596e-01 -1.48693669e-01 -9.24831163e-02
 -1.65895528e-01 -3.21228409e-01 -3.91612888e-01 -5.65739080e-01
 -4.11798521e-01 -6.66413794e-02 -4.42824341e-01 -2.53479522e-01
 -2.42144862e-01 -8.01770767e-02 -3.23833584e-01 -1.42312706e-01
 -5.08498851e-01 -4.74882800e-01 -2.72159388e-01 -2.99406240e-01
 -1.08408550e-01 -3.17113836e-02 -2.02838152e-01 -3.10559768e-01
 -3.58648956e-02 -1.06276247e-01 -3.67563185e-01 -7.36526257e-01
 -6.81116087e-01 -4.89258858e-01 -7.48214105e-01 -6.10104134e-01
 -9.06431384e-02 -2.59076159e-01 -3.09955390e-01 -1.84332338e-01
 -4.97496034e-01 -3.77442161e-01 -2.24460696e-01 -2.84746844e-01
 -2.43339217e-01 -3.43225212e-01 -1.04362353e-01 -5.22253971e-01
 -6.62613639e-01 -3.95278246e-01 -4.25408862e-01 -3.05745609e-01
 -2.98801278e-01 -2.37254626e-01 -1.20875602e-01 -5.59208640e-01
 -1.90494262e-01 -1.39080787e-01 -1.03358091e-01 -1.64965019e-01
 -3.33950160e-01 -5.37155418e-01 -6.92313269e-01 -5.19825318e-01
 -6.57308383e-01 -3.79774582e-01 -2.97571581e-02 -1.31911784e-01
 -2.31108519e-01 -4.28026680e-01 -3.50310032e-01 -4.49872470e-01
 -6.49806650e-01 -5.47842984e-01 -5.80374799e-01 -7.03870802e-01
 -1.71662032e-01 -4.25975488e-01 -6.28235171e-01 -5.32735054e-01
 -5.82733067e-01 -5.21172980e-01 -7.99357031e-01 -3.80218656e-01
 -2.42898659e-01 -5.74473953e-02  1.47369809e-02 -1.83475958e-01
 -2.89292972e-01 -2.94592770e-01 -4.93166428e-01 -2.34386992e-01
 -5.59630972e-01 -8.20407742e-01 -3.85342765e-01 -6.32393692e-01
 -9.09178260e-01 -3.14177781e-01 -6.24493657e-01 -8.90330275e-01
 -4.74178845e-01]",5,#FFD166,astroF3
5,3.8662188,2.0426195,"[ 1.74561592e-01  3.33286370e-01  6.76675458e-02 -1.51157713e-02
 -2.43404294e-01  1.90020479e-01 -6.92551310e-02 -3.51017232e-01
 -1.38526987e-01 -5.80691867e-01 -4.52420321e-01 -3.22484667e-01
 -1.86912927e-01 -6.90071241e-03 -4.36407960e-01  2.56280529e-01
  4.74966889e-02 -2.06697313e-01 -1.35757285e-01 -1.14952125e-01
  1.32558430e-01  2.94226522e-01 -2.66672690e-01  7.44394557e-02
 -1.59549213e-01  1.73536382e-01  2.54177351e-01 -1.69948393e-01
 -3.96853692e-01 -1.79180867e-01  1.97186191e-01  6.24196879e-02
  1.71532167e-01  3.92129426e-03  5.42377163e-01  1.34669092e-01
  1.04875444e-01  4.74938268e-01  4.60871096e-01  3.14938008e-01
 -4.46160516e-01  1.24192270e-01  4.00558160e-01  4.72609421e-02
  3.65847644e-02  2.10081926e-01  9.39706340e-02  1.82565122e-01
  3.30626355e-01  3.33325439e-01  2.04683542e-01 -2.99190473e-02
 -3.07244879e-01  4.55326841e-02  8.31092971e-03 -2.54262097e-01
 -2.70778773e-01  2.08054099e-01 -9.43160471e-02 -2.51064361e-02
 -6.48737821e-02 -1.54847322e-01 -1.56111426e-01  1.75926027e-01
 -9.22027000e-02 -1.70349205e-01 -4.35508024e-01 -1.29891859e-01
  8.67115321e-02 -2.13015777e-01 -2.20725774e-01 -2.67910429e-02
  2.44840211e-01  1.94702540e-01  2.73119809e-01  2.56877114e-01
 -7.57993913e-02 -3.74548691e-01 -4.09050727e-01 -2.39421145e-02
  9.03539181e-02  3.29321650e-01 -4.80275447e-02 -3.31265027e-01
  1.86152119e-01  3.99968264e-01  7.26730163e-01  4.60644865e-01
  1.87226042e-01  3.38459901e-01 -1.05820894e-01 -2.50573059e-01
 -5.65829110e-01 -3.06698529e-01 -6.82703649e-01 -1.04527001e+00
  3.81637687e-01  9.99902555e-01  1.06314345e+00  1.09931899e+00
  1.66607059e+00  2.22580497e+00  3.63571297e+00  3.46609467e+00
  4.10180610e+00  4.25001368e+00  4.28887264e+00  4.29986480e+00
  3.82470637e+00  4.07115554e+00  4.19697866e+00  3.89509371e+00
  3.85635125e+00  4.54210608e+00  3.73802885e+00  3.81235122e+00
  3.55701661e+00  2.97890450e+00  2.44699386e+00  2.51075547e+00
  1.85850719e+00  2.05829082e+00  2.19681795e+00  1.56211756e+00
  1.02381870e+00  1.12376829e+00  1.06850737e+00  8.67608159e-01
  5.84868203e-01  5.83691369e-01  3.20093534e-01  2.61682006e-01
  6.20620883e-01  5.04833648e-01  4.83670564e-01  1.88942568e-02
 -1.73455395e-01  2.41525528e-02  3.42510941e-01  4.32630822e-02
  3.66620537e-01  5.26834926e-01  3.11992979e-01  6.91550193e-02
 -4.24151876e-01 -3.01248254e-01 -3.02740278e-01 -2.94498605e-01
 -2.44412931e-01 -2.04294705e-01 -3.62780098e-01 -6.22527215e-01
 -1.57957775e-01 -6.98790877e-02 -1.78973622e-02 -1.16379822e-01
 -2.87343725e-01 -5.30183142e-01 -9.52386173e-03 -3.57657181e-01
 -1.60979986e-01  3.63009940e-01  2.94701633e-01  2.04437205e-01
 -1.51712088e-01 -9.03642775e-02 -1.62569698e-01 -9.69078862e-02
 -1.40236516e-01 -3.39000198e-01  3.87511877e-01 -6.30829256e-01
 -2.48612722e-01  2.66719271e-02 -5.30470339e-01 -3.75319601e-01
 -2.49705057e-01 -3.20248259e-01 -6.12131874e-01 -5.53247820e-01
 -1.76814918e-01 -1.81799019e-02 -1.58939558e-01 -2.94788059e-01
 -2.39102954e-01 -5.14564862e-01 -2.92211956e-01 -2.48124648e-01
 -2.32840053e-01 -5.83751188e-01 -3.33069440e-01 -3.99406358e-01
 -4.91782503e-01 -1.91963429e-01 -2.18757581e-01 -3.35287124e-01
  3.09919848e-02  1.42576702e-01 -3.63950809e-01  1.44066979e-02
  3.15929095e-01 -2.55184532e-01 -4.84588892e-02  3.51575290e-01
 -1.01777707e-02 -2.71858142e-01 -7.89855932e-02 -8.82393544e-02
 -1.61398112e-01 -1.47353736e-01  4.25919583e-01  3.24696408e-01
  2.70977435e-01 -1.06684338e-01 -2.90687793e-01  3.83165664e-02
 -8.09335884e-02 -1.19338587e-01  2.16153059e-01  5.57975475e-01
  3.92089641e-01  3.70534712e-02  4.29295760e-04  1.56563909e-01
 -1.24756788e-01]",2,#A0C4FF,astroF3
