,activity_vector,freezing_vector
0,1.50212659474963,0
1,0.9519704289639445,0
2,0.8846915900097517,0
3,0.85777606284542,0
4,0.8569992532830797,0
5,0.8213090733590745,0
6,0.8276365422796427,0
7,0.8345829858729448,0
8,0.8367401027906842,0
9,0.8173374905445792,0
10,0.8238925235643921,0
11,0.831198917532188,0
12,0.8331233514877598,0
13,0.8425452449968338,0
14,0.8027556000548083,0
15,0.8385151767127738,0
16,0.8218314485607264,0
17,0.8333562967098599,0
18,0.8198196733478275,0
19,0.7739141046032808,0
20,0.7945221331933392,0
21,0.76725283664266,0
22,0.7396231348696052,0
23,0.7319256102851939,0
24,0.7234964740831176,0
25,0.7377320245635969,0
26,0.702927516237611,0
27,0.6795503693478367,0
28,0.6843379872205338,0
29,0.6721945252997142,0
30,0.6693233929754153,0
31,0.6583850517336343,0
32,0.655612555441712,0
33,0.6490896990678365,0
34,0.6315061077004646,0
35,0.6125311605065502,0
36,0.6066960848568871,0
37,0.5840731025628353,0
38,0.5764178246181674,0
39,0.5460418621334446,0
40,0.551664473023583,0
41,0.5363918403787462,0
42,0.5358099572556141,0
43,0.5280906649295027,0
44,0.5400423057384364,0
45,0.5195492704457424,0
46,0.5172008118662299,0
47,0.5031929769417804,0
48,0.46886843819775437,0
49,0.4964068305684622,0
50,0.5256096439991906,0
51,0.5168274313599075,0
52,0.5011593766275932,0
53,0.49480582760131564,0
54,0.4758867786115464,0
55,0.4666702787145938,0
56,0.46058752672513503,0
57,0.4567509447450921,0
58,0.46801522051477595,0
59,0.4675712164361519,0
60,0.4846381112594043,0
61,0.45181961282367966,0
62,0.44211929126223415,0
63,0.4708461665098185,1
64,0.49181135188011305,1
65,0.47380788515954597,1
66,0.49388780551069067,1
67,0.4646754559973726,1
68,0.43520446736265433,1
69,0.43317611613364365,1
70,0.46493036753810113,1
71,0.4620725229027678,1
72,0.4858416997191901,1
73,0.479868039311381,1
74,0.46436037807869196,1
75,0.46761600484472604,1
76,0.4589114594771242,1
77,0.463916337657198,1
78,0.46027283372275,1
79,0.4366229448553256,1
80,0.41524420589543587,1
