,activity_vector,freezing_vector
0,3.5505268478839334,0
1,2.493424283755184,0
2,2.280796193628269,0
3,2.1893187090745867,0
4,2.1383565339975723,0
5,2.1307515706701845,0
6,2.103846443460506,0
7,2.0584729204874357,0
8,1.998168424385479,0
9,1.9878764775971183,0
10,1.934380931465416,0
11,1.8786785612357684,0
12,1.8400479012173006,0
13,1.7962589541111325,0
14,1.760971645583915,0
15,1.7081255645416202,0
16,1.6828868866603255,0
17,1.6506409655201517,0
18,1.610590341794885,0
19,1.5461254544419747,0
20,1.5305677227585364,0
21,1.4928997085021258,0
22,1.4737057512260778,0
23,1.4712711093691964,0
24,1.4325789397206607,0
25,1.3884561792534207,0
26,1.3410996338929693,0
27,1.3508653388318255,0
28,1.3377993512045228,0
29,1.2961868752789518,0
30,1.276804165360954,0
31,1.2782188481313514,0
32,1.183548714169968,0
33,1.1823039217352735,0
34,1.2043691561906138,0
35,1.1977388891500478,0
36,1.1506387944464247,0
37,1.1686566593088767,0
38,1.1546883471666296,0
39,1.1737814246521754,0
40,1.0690715885738367,0
41,1.0257209049766014,0
42,1.0239792118538156,0
43,1.017635208390838,0
44,1.0223766048158338,0
45,1.0138163730171579,0
46,1.006925600206163,0
47,1.0106869115752364,0
48,0.9855736168737641,0
49,0.9969916373557502,0
50,0.9769627336308184,0
51,0.9590523612291662,0
52,0.9730599196727597,0
53,1.0060893845316072,0
54,0.9915486093273334,0
55,0.9494584491531088,0
56,1.006311995772782,0
57,1.0083785807616958,0
58,0.9940131991682938,0
59,1.0074545475210241,0
60,0.9711248127324075,0
61,0.9833575663484618,0
62,0.9788785745194578,0
63,0.9308012340798386,0
64,0.9388131242261663,0
65,0.9052936889205525,0
66,0.922787390546243,0
67,0.9016436266829241,0
68,0.9071680063412988,0
69,0.9029562609474863,0
70,0.9033381330709773,0
71,0.9123444944158682,0
72,0.9357466526870376,0
73,0.905138556502275,0
74,0.9131226346550806,0
75,0.8937201355372193,0
76,0.9278216771903163,0
77,0.9000917310302491,0
78,0.9108095423935658,0
79,0.8864015126090051,0
80,0.8904885251558968,0
81,0.8840076675399676,0
82,0.8450927111928507,0
83,0.8607022412567817,0
84,0.9001045597921354,0
85,0.9044140667281193,0
86,0.9035836340937528,0
87,0.8804391682719198,0
88,0.8566699323679534,0
89,0.883535925050252,0
90,0.8665617451778673,0
91,0.8760387184067434,0
92,0.8726629662169996,0
93,0.8705215151537575,0
94,0.8334162102547577,0
95,0.8294103193571241,0
96,0.7973368222609486,0
97,0.8165286608236736,0
98,0.8341521163846625,0
99,0.8245835799864952,0
100,0.8650072041340119,0
101,0.8517589094298117,0
102,0.8363508723938355,0
103,0.8715627247442839,0
104,0.8479380335387837,0
105,0.8398913831937804,0
106,0.8122847286335575,0
107,0.8036469251883637,0
108,0.7932685068832581,0
109,0.7969292737499718,0
110,0.843264828328382,0
111,0.8020575321532465,0
112,0.8386427160500307,0
113,0.8547176713068915,0
114,0.7859078046775216,0
115,0.8046253886467333,0
116,0.8569690290691628,0
117,0.861247041503844,0
118,0.8618297880610967,0
119,0.8680343806292788,0
120,0.8849317857958853,0
121,0.8849990863754915,0
122,0.8364645854742281,0
123,0.8689930268413671,0
124,0.8944259176896991,0
125,0.8857557910184352,0
126,0.9018868778948622,0
127,0.8669764683368056,0
128,0.8811166443126328,0
129,0.8661450980699222,0
130,0.8780571574942981,0
131,0.9097291091807238,0
132,0.907706050766342,0
133,0.8975323732697887,0
134,0.9228229275106705,0
135,0.9000296437590829,0
136,0.8908043321443018,0
137,0.8843964111304378,0
138,0.845163082345426,0
139,0.8920076576884176,0
140,0.8756891702842223,0
141,0.8681141431088973,0
142,0.8289687118779157,0
143,0.8622644124932103,0
144,0.8631199339890204,0
145,0.9135297172905816,0
146,0.9309049390736431,0
147,0.935041663061087,0
148,0.9114331884229664,0
149,0.9125999464688993,0
150,0.9361539696165093,0
151,0.9825748057944144,0
152,0.9730320220007763,0
153,0.9511959893639452,0
154,0.8975864110464999,0
155,0.8940569005499864,0
156,0.9245385936165565,0
157,0.9118853596853861,0
158,0.909599006140788,0
159,0.9219695417061454,0
160,0.8677247356550963,0
161,0.879525421567436,0
162,0.8920940989003022,0
163,0.9285392373183622,0
164,0.9080975145266659,0
165,0.8960585214612558,0
166,0.8810652132074804,0
167,0.8896073309180834,0
168,0.8755797154137706,0
169,0.9045196903643342,0
170,0.9005071380102916,0
171,0.8818881185360062,0
172,0.8360221710263661,1
173,0.8480120683138807,1
174,0.8582244917856339,1
175,0.8467300685326654,1
176,0.8616866303077418,1
177,0.8592903197064137,1
178,0.9063345793967637,1
179,0.8533542758671838,1
180,0.8542478475937011,1
181,0.8635596679161555,1
182,0.8680637129997792,1
183,0.8694653283781847,1
184,0.8641087227328615,1
185,0.8748353452625208,1
186,0.8751489619820089,1
187,0.8949874593016501,1
188,0.8378810994283679,1
189,0.8745367157996976,1
190,0.8622668542473911,1
191,0.8681982427827024,1
192,0.8572556351376857,1
193,0.8192858444684621,1
194,0.8118663057401757,1
195,0.8458104776026197,1
196,0.8479419494073005,1
197,0.8210800394949151,1
198,0.7774516784516665,1
199,0.7908172297051782,1
200,0.8059387625022665,1
201,0.8208794185026681,1
202,0.8091237961682775,1
203,0.8847452313064259,1
204,0.8786139331845305,1
205,0.8674460931997334,1
206,0.8634722603568498,1
207,0.8149922041624292,1
208,0.7768227703008567,1
209,0.805448829637484,1
210,0.7913823907392648,1
211,0.8192931266515516,1
212,0.8332340898592769,1
213,0.808497204581684,1
214,0.7419128074160749,0
215,0.7408738975156236,0
216,0.7269554751294649,0
217,0.7553658175364005,0
218,0.729071010865535,0
219,0.7261771790376521,0
220,0.7272452101768174,0
221,0.731705016269786,0
222,0.7635716511139446,0
223,0.757164962396034,0
224,0.7786897493281217,0
225,0.7811718521266353,0
226,0.7835517947578968,0
227,0.7813822204160652,0
228,0.7826393684964018,0
229,0.784242695606021,0
230,0.8195565042175293,0
231,0.8555068624755279,0
232,0.8558121992324549,0
233,0.8432633236545828,0
234,0.8221804892435429,0
235,0.8325478661985196,0
236,0.8602648156853955,0
237,0.8615569976638928,0
238,0.8562672952895954,0
239,0.8154232283007945,0
240,0.8486412261526067,0
241,0.883127529732637,0
242,0.8738899038621014,0
243,0.8514926236831095,0
244,0.8750964204917443,0
245,0.8680477998919258,0
246,0.8279829928414251,0
247,0.8429315606588293,0
248,0.8536950696531302,0
249,0.8752684977075554,0
250,0.8392958714804957,0
251,0.8465747515798262,0
