,activity_vector,freezing_vector
0,3.4866123111145355,0
1,2.496135477811358,0
2,2.252358736702935,0
3,2.1683695494104835,0
4,2.1067129568275496,0
5,2.067019035131275,0
6,2.0446959128351105,0
7,1.9766488594156368,0
8,1.8987164038075814,0
9,1.8235865563911466,1
10,1.7858007447206328,1
11,1.7457287147523202,1
12,1.687433121108943,1
13,1.6523185837702423,1
14,1.6454473754174324,1
15,1.6472147777844903,1
16,1.620906867879485,1
17,1.5687716673288303,1
18,1.5418539938596019,1
19,1.499388129734544,1
20,1.5404698614558716,1
21,1.521853294293515,1
22,1.4780977590816153,1
23,1.4599679160816725,1
24,1.4293301101262759,1
25,1.384255148118238,1
26,1.319406932402496,1
27,1.262815661956226,1
28,1.234842059803584,1
29,1.2200205734948322,1
30,1.1627038996740848,0
31,1.1080305599090516,0
32,1.1127818543070354,0
33,1.0570229301587521,0
34,1.0581382403976949,0
35,1.0580988642270237,0
36,0.9956256325947052,0
37,0.9444924109006143,0
38,0.8947298532951321,0
39,0.8942862550178674,0
40,0.8824981536822907,0
41,0.8502413482853816,0
42,0.8384564722800332,0
43,0.8348149771856661,0
44,0.8324486072856272,0
45,0.7936430999393602,0
46,0.7942263240810717,0
47,0.7724731948333533,0
48,0.7555499157980105,0
49,0.755925548328585,0
50,0.7359745930937697,0
51,0.7237268226423956,0
52,0.7099829287027589,0
53,0.6706040898142108,0
54,0.7010480782527738,0
55,0.6829016481887386,0
56,0.6953312575839669,0
57,0.6952338367020628,0
58,0.6688716039900665,0
59,0.6464264189887947,0
60,0.6197944158470027,0
61,0.6161650584320355,0
62,0.5938917543015079,0
63,0.5923154696192213,0
64,0.5919417946827596,0
65,0.6092771110599116,0
66,0.6180871076545962,0
67,0.5718731508836016,0
68,0.5353693978392271,0
69,0.5608798576590999,0
70,0.5246637431464917,0
71,0.5434305099644697,0
72,0.5326613323684815,0
73,0.5465156510598036,0
74,0.5436112031136254,0
75,0.5584496083283733,0
76,0.5213157369485916,0
77,0.5484509739185716,0
78,0.5322310018604322,0
79,0.5161602094447441,0
80,0.5095825701750764,0
81,0.4968939800270976,0
82,0.502052063380321,0
83,0.5173639081881224,0
84,0.5153007115981886,0
85,0.5147338310715389,0
86,0.5275730725850047,0
87,0.5300844493354417,0
88,0.5077419981879007,0
89,0.509667797876592,1
90,0.4957795967901639,1
91,0.5164646913725811,1
92,0.503437402133211,1
93,0.5302770061866499,1
94,0.5491545534580328,1
95,0.5048070019314305,1
96,0.5180683299750595,1
97,0.4953049300915985,1
98,0.46983451459317144,1
99,0.48209650489522116,1
100,0.4695382104813474,1
101,0.45659082584689714,1
102,0.5154521006029311,1
103,0.4671170202854325,1
104,0.46603262470187096,1
105,0.4567169210137658,1
106,0.4666559575181902,1
107,0.47852951496795015,1
108,0.46990668863931695,1
109,0.464783263897359,1
110,0.45710945289978766,1
111,0.46167097220391246,1
112,0.48345267716675205,1
113,0.49962092151648546,1
114,0.4799782830149498,1
115,0.49007112324458507,1
116,0.512186848915281,1
117,0.5347025592588147,1
118,0.5292073107203819,1
119,0.5313926236871337,1
120,0.48452949222519137,1
121,0.48650007482331264,0
122,0.4480607056347226,0
123,0.46731776867483665,0
124,0.4558127996479889,0
125,0.482190626587669,0
126,0.4866660637747463,0
127,0.4621865906058475,0
128,0.49158175865565185,0
129,0.5184120822571635,0
130,0.4609808560797696,0
131,0.4896728064084392,0
132,0.501562410080255,0
133,0.4968121648014334,0
134,0.48986885438254457,0
135,0.49158707576708116,0
136,0.4772560130730736,0
137,0.456307436747261,0
138,0.46272962677772284,0
139,0.46457616573980265,0
140,0.4411433167684433,0
141,0.43607044321636873,0
142,0.4652451107749964,0
143,0.45643879839586027,0
144,0.43817060041173406,0
145,0.4608938845804649,0
146,0.46422848909227954,0
147,0.47222808115731374,0
148,0.4915119724602024,0
149,0.43972951085296463,0
150,0.4070143493900157,0
151,0.4699707818639566,0
152,0.46718130058020557,0
153,0.45636031576081243,0
154,0.47933041589013264,0
155,0.47729812327173016,0
156,0.48183918523546354,0
157,0.492364952597765,0
158,0.47778881637079684,0
159,0.4908806649819272,0
160,0.487237587036931,0
161,0.5033582928801089,0
162,0.48996514385441076,0
163,0.475137206485124,0
164,0.4767388737529126,0
165,0.48203051257277907,0
166,0.4872409458370271,0
167,0.47635504423446196,0
168,0.453411269359696,0
169,0.4334971108593258,0
170,0.4041435155937025,0
171,0.42263639320051904,0
172,0.46785311825820114,0
173,0.45525607842287913,0
174,0.45928716632122535,0
175,0.43437433151696453,0
176,0.4576523777663361,0
177,0.4616496347982385,0
178,0.45207364655452414,0
179,0.4492088766371842,0
180,0.48628587523399697,0
181,0.44752812335323244,0
182,0.4189241090524232,0
183,0.42216126928979225,0
184,0.436516969487446,0
185,0.4329953739103796,0
186,0.46554179159601766,0
187,0.47414397633329064,0
188,0.490814348446178,0
189,0.48711229613326607,0
190,0.5153073866521166,0
191,0.5188688960390238,0
192,0.5061344393767925,0
193,0.4819908146503503,0
194,0.4897255133697061,0
195,0.49944017676642305,0
196,0.5101659206299503,0
197,0.535064082305961,0
198,0.48997883602685643,0
199,0.5295652619303168,0
200,0.5128418016494841,0
201,0.5100524231894311,0
202,0.536915164489344,0
203,0.5386625975770507,0
204,0.5267718230129871,0
205,0.5181282878633575,0
206,0.5296839493965049,0
207,0.5200105645184109,0
208,0.49064020294782745,0
209,0.5123935146484069,0
210,0.5177325876191592,0
211,0.500120916254644,0
212,0.5605245742094767,0
213,0.5273084352251318,0
214,0.49746907704448323,0
215,0.4960977106321103,0
216,0.5085465118337916,0
217,0.543803230253805,0
218,0.5344466212190117,0
219,0.523113708690844,0
220,0.5184634291170006,0
221,0.5002881272347852,0
222,0.5263839264219436,0
223,0.5064658220514526,0
224,0.5384359801082657,0
225,0.5457815871263856,0
226,0.5462186222319209,0
227,0.5413183665083934,0
228,0.5574748173899226,0
229,0.5374039076994267,0
230,0.503882348286572,0
231,0.5391920034997495,0
232,0.5529881770705461,0
233,0.5470563751082655,0
234,0.5481821510761039,0
235,0.5168292636974448,0
236,0.5341250822175354,1
237,0.5332422293737403,1
238,0.5667818959043502,1
239,0.5582021751083729,1
240,0.5419290524745736,1
241,0.5382846496764961,1
242,0.5641638402880231,1
243,0.5482297787745967,1
244,0.5872658685125559,1
245,0.6079650284875864,1
246,0.6049035642632229,1
247,0.5432970813497864,1
248,0.5885770762198672,1
249,0.5639214659118307,1
250,0.5876419638626897,1
251,0.5815489115027892,0
252,0.5730300669125815,0
253,0.5598649921984923,0
254,0.553744537204455,0
255,0.5668161147547791,0
256,0.5645112115047703,0
257,0.5672592055782141,0
258,0.5601577402118355,0
259,0.5548494755704738,0
260,0.525595309590103,0
261,0.5252921358132503,0
262,0.5334027358999088,0
263,0.5276836498287509,0
264,0.5580158836684347,0
265,0.5447659772958174,0
266,0.5345126802861105,0
267,0.55304908946164,0
268,0.5143053429475516,0
269,0.5015713587835147,0
270,0.5159755418612448,0
271,0.5116175888193306,0
272,0.5330271659798781,0
273,0.4828238763202798,0
274,0.46329424117451523,0
275,0.5195697122991378,0
276,0.5221969012771595,0
277,0.47470557293908544,0
278,0.49321779024000395,0
279,0.4775044718039832,0
280,0.48547636354923035,1
281,0.4954019523314524,1
282,0.5018879173819065,1
283,0.48603776445570324,1
284,0.4918440997252423,1
285,0.503342127947171,1
286,0.5297879680178443,1
287,0.528317421954955,1
288,0.5530138131293089,1
289,0.5002860413559428,1
290,0.5175957152134393,1
291,0.5141704583395688,1
292,0.5109197862879916,1
293,0.5363707607303528,1
294,0.5777053896026256,1
295,0.5572591661879094,1
296,0.5142728024592284,1
297,0.4994565392942895,1
298,0.49512556948540937,1
299,0.5194044289817333,1
300,0.5494504123334973,0
301,0.527303695173185,0
302,0.5397595370906231,0
303,0.5471125547289415,0
304,0.5415049869014009,0
305,0.534407731605775,0
306,0.516566691435842,1
307,0.5420274173000942,1
308,0.5644866514588469,1
309,0.5378653998993745,1
310,0.5498828323799893,1
311,0.5282656188075753,1
312,0.5090116140262797,1
313,0.5115893273432027,1
314,0.5503438721079403,1
315,0.5525483613556055,1
316,0.5388974233478666,1
317,0.5266379715830243,1
318,0.5330458136356976,1
319,0.5063709634653997,1
320,0.48894811395786303,1
321,0.4863246713419211,1
322,0.500230574528342,1
323,0.49863928435691796,1
324,0.48671130182386335,1
325,0.5102775548896804,1
326,0.51726547071086,1
327,0.5073763437712238,1
328,0.474548653998923,1
329,0.4829299363799117,1
330,0.4565458081483272,1
331,0.48293292997884135,1
332,0.5165606096837259,1
333,0.5072620351936842,1
334,0.4779506113888999,1
335,0.5296251838221704,1
336,0.5233899751864199,1
337,0.4697752671534768,1
338,0.46731237338095105,1
339,0.48146492935252805,1
340,0.4864463894088563,0
341,0.49534683987578376,0
342,0.47843008787086067,0
343,0.48602910835957785,0
344,0.4999194684556923,0
345,0.5030457390517705,0
346,0.521500629677975,0
347,0.512867326459421,0
348,0.5178195472274448,0
349,0.485314735071153,0
350,0.5111240727549095,1
351,0.48103248601184806,1
352,0.4921745457974439,1
353,0.48708463533094565,1
354,0.44611606599241843,1
355,0.47915683415400456,1
356,0.4782946529236933,1
357,0.45451670490885404,1
358,0.4652119901132232,1
359,0.4597294002322444,1
360,0.474540824973593,1
361,0.45172009416313064,1
362,0.4650755573172552,1
363,0.4752105922569207,1
364,0.44623199177988077,1
365,0.4658104285629391,1
366,0.45473281179236485,1
367,0.44498826888254456,1
368,0.4390377975338239,1
369,0.43072513743658436,1
370,0.4744770769974627,1
371,0.4830195268414684,1
372,0.4824972075097929,1
373,0.4730239223296143,1
374,0.47023606729397754,1
375,0.500161646564815,1
376,0.485350000776126,1
377,0.483613640788162,1
378,0.4968017298169468,1
379,0.4572375458323798,1
380,0.4704025325868786,1
381,0.4584909725242647,1
382,0.4611059855325808,1
383,0.4519692570867613,1
384,0.4584128191895564,1
385,0.4590936326077631,1
386,0.451617408993757,1
387,0.42773398782013367,1
388,0.448675263406426,1
389,0.49163690849599734,1
390,0.4775498982630062,1
391,0.4838115510197506,1
392,0.48460490617292457,1
393,0.44497002740258584,1
394,0.4378071300292744,0
395,0.4667434128082528,0
396,0.48670939927280954,0
397,0.4751457248788498,0
398,0.47566088486159613,0
399,0.4767276290918899,0
400,0.4541686264648519,0
401,0.4699173026681498,0
402,0.44186465478793896,0
403,0.4489987409949641,0
404,0.4388048322671275,0
405,0.46107951141343334,0
