,activity_vector,freezing_vector
0,5.317414235599106,0
1,3.8852330301870666,0
2,3.593045968977836,0
3,3.564120579681516,0
4,3.633928527375094,0
5,3.6784166002637324,0
6,3.6195258235082135,0
7,3.6888408995712547,0
8,3.672964450523172,0
9,3.6850115354270216,0
10,3.6864310184109677,0
11,3.6836988642425252,0
12,3.7230990220225437,0
13,3.759430662635641,0
14,3.7133799575176147,0
15,3.6513611733908933,0
16,3.666930305786766,0
17,3.623599949270174,0
18,3.5976425966931633,0
19,3.6083439861446105,0
20,3.521618631702137,0
21,3.4342519023531475,0
22,3.361977088578494,0
23,3.2775848721757157,0
24,3.1886604266875143,0
25,3.118279868879966,0
26,3.0556716014017993,0
27,2.9589895507177038,0
28,2.904763070151954,0
29,2.826933053537851,0
30,2.7361479533926176,0
31,2.6388963769921094,0
32,2.633419123012013,0
33,2.5681100094803506,0
34,2.5185738814005822,0
35,2.4438356040124316,0
36,2.4103452125006575,0
37,2.387882289414433,0
38,2.362897438656412,0
39,2.326087172353668,0
40,2.260652956846342,0
41,2.286209712589959,0
42,2.264100733116919,0
43,2.192468745953261,0
44,2.210531009831897,0
45,2.1875772436465835,0
46,2.1711340993997656,0
47,2.2145600758153883,0
48,2.2226644609041637,0
49,2.234454544034297,0
50,2.23396254279375,0
51,2.2046343195289744,0
52,2.1530809078479005,0
53,2.146757515295108,0
54,2.1314443005472645,0
55,2.0624787138639653,0
56,2.017354177712835,0
57,1.9643167346830595,0
58,1.9350344274836926,0
59,1.8315284761327124,0
60,1.7483828301139308,0
61,1.6872827706154865,0
62,1.6778701627437071,0
63,1.6405817759374186,0
64,1.62757208106206,0
65,1.585715754765526,0
66,1.5496406220492245,0
67,1.5090129373477754,0
68,1.4857033144088216,0
69,1.4642399627328968,0
70,1.4189759139884501,0
71,1.3757545944666456,0
72,1.3471625825337337,0
73,1.3600860956101406,0
74,1.3321883672631751,0
75,1.3368991549492322,0
76,1.3214525532251602,0
77,1.2962598467060005,0
78,1.3057657292085896,0
79,1.2798073230811517,0
80,1.2686628656578258,0
81,1.2916530279030052,0
82,1.2709992990424508,0
83,1.3097038151036255,0
84,1.3634978002206275,0
85,1.3875586006953988,0
86,1.461351491375821,0
87,1.4315072514164942,0
88,1.4167092918872872,0
89,1.356766136810715,0
90,1.3389168719932822,0
91,1.3085520864468847,0
92,1.332681290867245,0
93,1.311959331503855,0
94,1.2509201128699055,0
95,1.1952549733929594,0
96,1.1413055919446613,0
97,1.0998320096607979,0
98,1.113971083110829,0
99,1.1129320197564403,0
100,1.0865048094571894,0
101,1.0679913142264539,0
102,1.082378693021056,0
