,activity_vector,freezing_vector
0,0.8787155749452349,0
1,0.576639688950471,0
2,0.5210935147928314,0
3,0.4834755359199885,0
4,0.462018338839401,0
5,0.4681115562371165,0
6,0.44410349918389364,0
7,0.44993637859992447,0
8,0.42150530593381896,0
9,0.4110405442311074,0
10,0.39591328411716387,0
11,0.40949609212476495,0
12,0.39659329830462453,0
13,0.3677813903995586,0
14,0.3566167997095496,0
15,0.3615556105985591,0
16,0.33691102339320245,0
17,0.3576029886396804,0
18,0.33890326900445483,0
19,0.31852973509890997,0
20,0.3278941706229163,0
21,0.3307543094730645,0
22,0.30954042957284494,0
23,0.3226201978804434,0
24,0.3328189990587406,0
25,0.33123023834743903,0
26,0.3406798720211778,0
27,0.31582900069732,0
28,0.29902578525213347,0
29,0.30104004463701345,0
30,0.31517549008990886,0
31,0.30916215267500546,0
32,0.2997273952267675,0
33,0.3210851963706002,0
34,0.30571091283285756,0
35,0.28394677444238065,0
36,0.29648880319462323,0
37,0.2937412271697703,0
38,0.28064554348058146,0
39,0.2680892936003173,0
40,0.26696625646822103,0
41,0.2656878433133777,0
42,0.24208112903451137,0
43,0.2420262837512327,0
44,0.2417516113640486,0
45,0.25266323444357414,0
46,0.2833759266716005,0
47,0.2805636639699842,0
48,0.29352329267751065,0
49,0.25523532824590345,0
50,0.24028576527289316,0
51,0.24456357496377126,0
52,0.27640397482081225,0
53,0.2767976802390984,0
54,0.26315401379674497,0
55,0.2736838540395731,0
56,0.24422867390945358,0
57,0.25989163231972545,0
58,0.2576387308238533,0
59,0.25186771757975596,0
60,0.22499999638566595,0
61,0.2416416976929015,0
62,0.2506285967138658,0
63,0.25328127842408754,0
64,0.24337282301464913,0
65,0.25609266261410984,0
66,0.2669545769462022,0
67,0.22595055449371185,0
68,0.23290545110471697,0
69,0.23163782840096336,0
70,0.23157621542539306,0
71,0.23997244737846057,0
72,0.24079578311076588,0
73,0.2496141873706307,0
74,0.2721681011546459,0
75,0.2328772710004389,0
76,0.22553065551702134,0
77,0.23964541613772916,0
78,0.2678554980386399,0
79,0.23557237741010484,0
80,0.2338386383325705,0
81,0.236945874236835,0
82,0.26953350485037497,0
83,0.23107109394750472,0
84,0.21698633815924692,0
85,0.1917395008880961,0
86,0.21863848950325812,0
87,0.21228425002325635,0
88,0.22286207083314039,0
89,0.2244518755513712,0
90,0.21049022512849566,0
91,0.20633517117320402,0
92,0.21892555250656232,0
93,0.2303074522254568,0
94,0.2153910742306967,0
